name,desc,lat,lon
Harlem Inn,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7rpEO-5hAzvFWlJJ1wDawvq32xALJNKJoyJQHG1rIDrV7A6iSfzle2bfEtbmTfqDgnE-9NsfevDDbLizQwmPuR5CZL83S5jEN8hgUgt_K1cO9L-l8-3med8wCAYX8Dsat6kohH"" height=""200"" width=""auto"" /><br><br>The Harlem Inn, known as “The Showplace of the South,” was once the Delta’s most important venue for touring national blues performers. B. B. King, Little Milton, Bobby “Blue” Bland, Howlin’ Wolf, Tyrone Davis, and T-Bone Walker were among the many stars who appeared, and Ike Turner and his Kings of Rhythm from Clarksdale gave some of their earliest performances here. The Harlem Inn stood at this site until it burned down in 1989, just prior to its fiftieth anniversary.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.912318,-90.750632
"Harold ""Hardface"" Clanton","<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7smgljzrUpNB734qOTC7AClx-kP0S42j1zXU4yLKNFTyONeup6mD-moDk0OwnxmjXAyBnQLWOVAr5iYciT5h8JFyjMCgEoNdQ0FHu2G2blV2ExqRoQ1ISQoe66CgmK5No_9N3FdzjsLDiwIQ"" height=""200"" width=""auto"" /><br><br>Long before casinos brought legalized gambling and big-name entertainment to Tunica, African American entrepreneur Harold “Hardface” Clanton (1916-1982) ran a flourishing operation here that offered games of chance, bootleg liquor, and the best in blues music. Nicknamed for the stone face he wore during poker games, Clanton owned several businesses, including a cafe near this site and “The Barn” on Old Mhoon Landing Road, where most of the action took place.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.6879,-90.383368
"Hattiesburg, Roots of Rock and Roll","<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4l6dT3sEnNXXwPYDF2ryLT2Oe4QWKYRTiKZ3-wyJn0Mfqii8UAA5h1d-uw6HPEBLmv97g9ufTOOBaW93XGHujC1wF2tFcGKN0E_xKF_d_OGJTmM5sbEolgwpNybSQBLJI2PKUya4g"" height=""200"" width=""auto"" /><br><br>Rock and roll is rooted in the blues of Mississippi. The Mississippi Jook Band (brothers Roosevelt and Uaroy Graves and pianist Cooney Vaughan) earned a niche in the annals of rock after they recorded in Hattiesburg in 1936, nearly two decades before rock and roll exploded in the 1950s. The Rolling Stone Illustrated History of Rock & Roll noted that their blues recordings “featured fully formed rock and roll guitar riffs and a stomping rock and roll beat.” <br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.334896,-89.29011
Henry Townsend,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v60rtLgOcW72ozGvD3GRRpMnmjm-Mo2UfC27M6PB4lcK4XuVwE_LZmHwKjJHMHcXGWkciUIjRkLwIJQWM2tjyb63QPsUdze7QwAXW-HlMvwuZvMs9VDu39w9u0-XsBFYtzL0jy4jV0b4Ro"" height=""200"" width=""auto"" /><br><br>Henry Townsend, the only blues artist to have recorded during every decade from the 1920s to the 2000s, was born in Shelby on October 27, 1909. A longtime resident of St. Louis, where he was hailed as a patriarch of the local blues scene, Townsend died on September 24, 2006. Other performers from the Shelby area have included singers Erma Franklin, Jo Jo Murray, the Kelly Brothers, and Hattie Littles, jazz legend Gerald Wilson, and bandleader Choker Campbell. <br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.951148,-90.768356
Hickory Street,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6nj2UXq_DF4ze56BhVcZmGtP2r1Vmsyf0NxiojWIkaI85kZd50887pXf9xPPx8OjYVXMRqh2T_yy-7Ou4epfBWaj0xF_Tx2bjsyjjDFKJ7IIEY0_4FpY6XGMs1UXjqN1FxRHK9e1GK6Lc"" height=""200"" width=""auto"" /><br><br>The area around Hickory Street saw lots of blues activity by performers such as B.B. King, Howlin’ Wolf, and Sonny Boy Williamson II, but it may be Elmore James, the former resident of Canton, that helped put it on the map.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.6138019,-90.0383664
Highway 61 Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v62mlm2dqt3jLwM-TV8Dnjejg06w8rg3o-4BuwJ-kWcpNu-KbaO8NNV21b_20MK2XOaNHN-wzQGB6j-9_43uTIXFyGKCDUZ638RQjJO9xEeIk6HchswyCvGkbjGZciIGKK3yi8"" height=""200"" width=""auto"" /><br><br>U. S. Highway 61, known as the ""blues highway,"" rivals Route 66 as the most famous road in American music lore.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.84056,-90.273057
Hi-Hat Club,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5gUw4HoKG5L9K26FQpJGLPp7doZzMbbidUiINwijyYa7xqA_OoxjWS4svSyA9yAQPOsBTdLnIcKMwDe5YRprLvJ7ldMSuSnh-L7Hz3EkoSto7QbSNUXQG_lyfOTFLfzh5Ul2mpmbk"" height=""200"" width=""auto"" /><br><br>The Hi-Hat Club, which was built at this site in the 1950s, was once an important stop on the “chitlin circuit” for African American blues and soul performers. B. B. King, James Brown, Otis Redding, Ike & Tina Turner, and many others played to packed houses here. Owner Milton Barnes (1915-2005), one of Mississippi’s most successful African American entrepreneurs, also owned Barnes Cleaners, the Hattiesburg Black Sox baseball team, and several other night spots in addition to his own contracting business.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.277396,-89.27163
Hill Country Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4sPk53HRsr_6CupZ8kVY3-6Ipqzj_BkH9aqV7Euxqqz8CnJB2Y5h8iO_YfhR1rU_xSVAe9hR-moWZB3930dWjDIhZ2hiQs_IJONR-mxUUUbK_LDyAwPdxT-z_608TyPkDEFWFWIkgF"" height=""200"" width=""auto"" /><br><br>Although Delta blues often claims the spotlight, other styles of the blues were produced in other regions of Mississippi. In the greater Holly Springs area, musicians developed a ""hill country"" blues style characterized by few chord changes, unconventional song structures, and an emphasis on the ""groove"" or a steady, driving rhythm. In the 1990s this style was popularized through the recordings of local musicians R.L. Burnside and David ""Junior"" Kimbrough.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.768482,-89.447803
Hollywood Cafe,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7r7Kl68DtFo52z-zkFkpXoJFJ9ssxlQkcYmZYIPzfcc9nVMs4g0seyeeZrPCaEFJnrYimxtPyfaceVfGABVzZtvYkeVorUaJwh1bdinPZxJCaJRuv3W2l5I5SQSIXVjtnucN6lJdU"" height=""200"" width=""auto"" /><br><br>The Hollywood Cafe, both at this site and its original location in Hollywood, Mississippi, earned fame as a Delta dining institution but has also shared in the area's musical history. Pianist Muriel Wilkins performed here for years, and she and the Hollywood were immortalized in the Marc Cohn hit song ""Walking in Memphis."" Legendary bluesman Son House also performed at this site when the building housed the commissary of the Frank Harbert plantation, where House once resided.",34.817239,-90.315766
Holmes County Blues - Lexington,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5gAmyX7Pe9UnVBDsJLsxlv21VJ5Nh2ChktoELPRadztzkeDZ483bEuY0Zstv-PxnFKiW2Uil334lzTTMd1JB1qYya9HvhSS0p35eQ7X8vx4ZcXLlWdh6Tm6_AvlrMm1c9L-5JA0iFy_dwFm7Kwcw"" height=""200"" width=""auto"" /><br><br>Holmes County has been a significant contributor to the legacy of African American blues and gospel music in Mississippi. Heralded blues artists born or raised in the Lexington area include Elmore James (a native of Richland, about eleven miles south of town), Lee ""Shot"" Williams, Otis ""Big Smokey"" Smothers, and Lonnie Pitchford. B. B. King also lived briefly in Lexington as a teenager.",33.111126,-90.052732
Holmes County Blues: Tchula,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4-UOe6agQQ79dXgrnXefmQGlUbhkDAfCDZJXinVW6afmGShwQI7tB1BOtIL-BGSy_mcdOkbVlM-IwO0ohM7JyQVWcC2itb79-P05azdRvUaCg7ohUFoE_SUkwdUJugG8MFWs0rpMRy4LpB"" height=""200"" width=""auto"" /><br><br>This marker is temporarily down for repair.<br> <br><br>Many blues performers who gained fame <br>in the Delta, Jackson, and Chicago and on the southern soul circuit have lived in or <br>near Tchula, including Elmore James, Hound Dog Taylor, Jimmy Dawkins, Jesse Robinson, Lewis ""Love Doctor"" Clark, <br>Little Smokey Smothers, Arelean Brown <br>and Lester Davenport. Even long after <br>most of its famous sons and daughters had departed, Tchula remained a center of juke joint revelry along Highway 49.",33.182818,-90.22213
Honeyboy Edwards,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4ImG9t7Urtvt1fN00a-naAhlStO5RW7ma-bk7GyrlH6gI05T-Yqng7fiF1_pz-23Qi8V865ByzZv97KPXxCJKDsGewrGiRYCmzs_QVSpHqfcZjZFXialsOJY0r5Z9NuAac9MU"" height=""200"" width=""auto"" /><br><br>David ""Honeyboy"" Edwards, born in Shaw in 1915, took to the road as a teenager accompanying Big Joe Williams and became a true ""rambling"" bluesman. Later Edwards traveled with other artists, including Robert Johnson. Edwards recorded blues for the Library of Congress and the Sun and Chess labels, but he is also revered for his colorful tales of the lives of early Delta bluesmen. Visit the Mississippi Blues Trail to learn more about this marker and the rest of the Blues Trail.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.601638,-90.774987
Hopson Planting Co. and Pinetop Perkins,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6xnWh6I2XLXiPc1Q9v3_QDHSbcG4vGYCjTFgEW0bHiAk5go6Fsf3B50L_RB_TrTidMKuHTQlZHOfQTILtk1TITIZQIf1rBPX2YRTD2G4SKfE2rM6hLuMxm7nyJfS_KV6ni7YsubWpdNdM"" height=""200"" width=""auto"" /><br><br>In 1944 the Hopson Planting Company produced the first crop of cotton to be entirely planted, harvested, and baled by machine. Blues pianist Joe Willie “Pinetop” Perkins was a tractor driver there at the time.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.158795,-90.546597
Hot Tamales and the Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7qIHvoc9y62a4ddtUGee-6xZTtBovWWFLCijx96zXc7CjHscRY6LuiElkR_YPFaNTeVUvu5lyq2ugtmMNRY-j7-uiTft6PQZ11Isk1V6HoQwf-3xUu3FJWf_zPy9KYczDx3g1zBvw"" height=""200"" width=""auto"" /><br><br>In his 1936 recording “They’re Red Hot,” bluesman Robert Johnson employed the imagery of a tamale vendor to describe a woman. Made of corn meal and meat, the tamale was a staple in the diet of Mexican migrant laborers in the Delta and became a popular item of local cuisine. Some historians maintain that U.S. soldiers brought tamale recipes home with them from the Mexican-American War (1846-1848) or that tamales date back to indigenous American Indian cultures.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.852152,-91.02778
Houston Stackhouse,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7dt2lLDRb594QXwIt3TPH2yjFyvJMUAKtR7gmZ3OvZW64v7zpuzy1-hUUIGaFs35SPYoaP-xzRLoIbTUfLZ50dg3IWdrg6u2aqWDrpERLlBPX6mWxF3e7jOiqDH3QqxsEt-L2w62jbOoQm"" height=""200"" width=""auto"" /><br><br>Although Houston Stackhouse never became a major name in blues, he played key roles in Delta blues history as a sideman, mentor, and influence. A constant presence in Mississippi and Arkansas blues circles for several decades, he worked with Robert Johnson, Tommy Johnson, Robert Nighthawk, Sonny Boy Williamson No. 2, and other legendary <br>figures. Stackhouse was born on a Wesson plantation on September 28, 1910, and died in Helena, Arkansas, on September 23, 1980.",31.702758,-90.390294
Howlin' Wolf,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6CSSsVIMagAUt2d2JA0XoX-Zhz4YbYjULIHaHKRXFCJttCqL9YjV5Mec93l1dAuJxP3MdEbQmpEJlOsli10hHbDbzwEID-CUU-3TGAjoQjgI4t6k3fOlXYrARKyHrhSmx9Ns2s3w"" height=""200"" width=""auto"" /><br><br>One of the giants of post-World War II Chicago blues, Chester Arthur Burnett, aka “Howlin’ Wolf,” was born in White Station, just north of West Point, on June 10, 1910.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.604697,-88.646616
Hubert Sumlin,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6NA76JchOe1XbX9rSgO-Aw-8YgCnn33zVACFgguVLzlmXyuUhIDdjoU-uam09kEUIwn-Cbqt2SJdYP5zPr0WLs8eQGQ0MeKlp4QIMIGHRmYPhuFo29WB0JITK_cskwypBOb1wzKtmGzQ"" height=""200"" width=""auto"" /><br><br>In 2003 Rolling Stone magazine christened Sumlin one of “The 100 Greatest Guitarists of All Time.”<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.5194648,-90.209126
Ike Turner,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v73NyVetwLlA0OHn3F_B6kxqg7rn7dp8HPSdDiuvu9eQJ05-pX-xDPYaR75IffHacrx5EpPTluVhwHfRFInj8lBA7-dhCkDVskLHWTdLgzEeykB9VKYDBa-a6E6u9qmcpIoZJ7_"" height=""200"" width=""auto"" /><br><br>Rock ‘n’ roll and rhythm & blues pioneer Ike Turner began his career playing blues and boogie woogie piano in Clarksdale. Turner was born less than a mile southwest of this site, at 304 Washington Avenue in the Riverton neighborhood, on November 5, 1931. In his pre-teen years he got a job here at the Hotel Alcazar, where he operated the elevator and did janitorial work. Turner later rose to fame as a deejay, producer, and leader of the Kings of Rhythm band and the Ike & Tina Turner Revue.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.201581,-90.573596
Ishmon Bracey,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6QPwSBIiv8IVIWmeLp0PcThRiBY5tkAYRuZdjvpc5ANSKSglSldd2Tszk-NJJ3Ce6eNONN_TTDY8zJiSov1M5kqnUejIMSLXsZbl3ukGR-t_g6ZeulP3lvmkueC1TU4bNz0z1VwU8t7A"" height=""200"" width=""auto"" /><br><br>One of the earliest blues musicians from Mississippi to make recordings, Ishmon Bracey (1899-1970) is buried in the nearby Willow Park Cemetery. In the 1920s and ‘30s Bracey was a leading bluesman in the Jackson area and performed with prominent artists including Tommy Johnson, Rube Lacy, and Charlie McCoy. In the early ‘50s Bracey became an ordained minister and left the blues behind.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.290307,-90.219469
Jack Owens,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v53sWq4NOyymTQH414aaY_3-wQLFxUUEyLfFk4AKacQ4EY3DnNYTzq9RfsmV5z7aTDiFxpaSxJXhfa2-JiH-0n2El6UlntqbE0_ZNwT9A32GcFD8iMKc6o8y3HJnQmFVcJK33ZLgw"" height=""200"" width=""auto"" /><br><br>Jack Owens became one of Mississippi's most venerated blues artists in the 1980s and ‘90s after spending most of his life as a farmer in Yazoo County.  Born November 17, 1904, or 1906 according to some sources, Owens did not perform outside the state of Mississippi until 1988. During his final years he and his harmonica player, Bud Spires, traveled together to many festivals and performed on  Owens’s front porch for hundreds of visitors. Owens died on February 9, 1997.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.656338,-90.347125
James Cotton,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7jDY4oPAwGj4BO_nPSesS7HTuIZTMu62-J8WOzhpusph5fZGFfZz-vFaJVinTJo8XahvH4yRRDv4WNXiEHzeysJ9bZnxbsyfcduACFQTZNJcYndo-KTBefj6KMCDTBPTuwtF2FXd4"" height=""200"" width=""auto"" /><br><br>James Cotton, one of the world’s most popular and dynamic blues harmonica players, was born just east of this site on the Bonnie Blue plantation on July 1, 1935.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.597585,-90.398909
"James ""Son"" Thomas","<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5raiblk8sEnNvc6Ds3wXkd1nIGmDmjs27GH6Yv_cRmlEEJpYUN2wufFf4hZwHyfWGRnK81lN1quMyjphBQb-t7uU8z-Mg2VhvoHK3_YNzoeKBgCBI_xaC_HqqTtENlQdEptEs"" height=""200"" width=""auto"" /><br><br>James “Son” Thomas, internationally famed blues musician and folk sculptor, worked as a porter at the Montgomery Hotel, which once occupied this site. Born in the Yazoo County community of Eden October 14, 1926, Thomas moved to Leland in 1961. He made his first recordings for folklorist Bill Ferris in 1968 and later traveled the United States and Europe to perform at blues concerts and exhibit his art. He died in Greenville on June 26, 1993.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.4057,-90.897574
J. B. Lenoir,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5Ly2CfNQx6AJl8brd9PA1uC9y1iTXzj2Vpm1XL1BGQOVGaJWSH9vDZnA8pEElmcxjK-L4RQeC58eEh5uuZXHn_lUgjRRU6ZuLHDtIwZP2LGSYLmbTzmlPgT6Gb-fvDmKkX"" height=""200"" width=""auto"" /><br><br>Monticello area native J. B. Lenoir (1929-1967) was best known during his lifetime for his 1955 hit ""Mama, Talk to Your Daughter,"" but he also played an important role in blues history because of his political engagement. In the 1960s Lenoir recorded a body of topical songs in Chicago that addressed discrimination, the civil rights movement, and the Vietnam War. Lenoir’s cousin Byther Smith from Monticello also became a Chicago blues recording artist, noted for his cutting-edge lyrics.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.553872,-90.107567
Jessie Mae Hemphill,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4ys-bPYlWopl9ohfFM2iTeh5stf0oFYBorxe8dWkz-f0FcYQBOp6H_GaYxI0WhacOu_KFpKWN1dLuQbgCGg5O20ro84G7e_L9GX8h6DkTiUYxBbc2C60H_rdfQfXWBchNphxQ"" height=""200"" width=""auto"" /><br><br>One of the few female performers of country blues, Jessie Mae Hemphill (c. 1923 – 2006) was a multi-instrumentalist who performed in local fife and drum bands before gaining international recognition in the 1980s as a vocalist and guitarist. Her grandfather, Sid Hemphill, was a leading musician in the area, and his daughters, including Jessie Mae’s mother Virgie Lee, all played drums and stringed instruments. She is buried here at the Senatobia Memorial Cemetery.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.593118,-89.968428
Jimmy Reed,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v50As-9hlcT6-rEbNqdrxx1lq9z5K7CfM6ypjSp2-tNErEgThSSzrK5SL3w2nZYVTjvPIe3hkhPx3RIaTl48_RNkVIp5j7CHS3-AyKHOi8KVgtNUDBaNhTGtC_KuMOtWzAHuccgWg"" height=""200"" width=""auto"" /><br><br>Mathis James “Jimmy” Reed, one of the most influential blues artists of the 1950s and ‘60s, was born here on the Shady Dell plantation on September 6, 1925. Reed was one the first bluesmen to achieve “crossover” success, scoring hits on both the rhythm & blues and pop charts with songs including “Honest I Do,” “Big Boss Man,” “Baby What You Want Me To Do,” and “Bright Lights, Big City.” <br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.450252,-90.81557
Jimmie Lunceford,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5uJNmA8gMwOmJhG2HyDGKMEusU7TdE6BH4a9x_Fl2Iu8vIEYeJLU14DvywJNXTJE4mMQ9QYzqwznoKENrUeEW_kVIHtZfa5fWekfM70dORljk5qTFHUkSEziFtPYfMtk28U7U-p-isk0mm"" height=""200"" width=""auto"" /><br><br>Jazz bandleader and saxophonist James Melvin “Jimmie” Lunceford was born just outside Fulton on June 6, 1902. He formed his first band, the Chickasaw Syncopators, while teaching at Manassas High School in Memphis in 1927, and by the mid-1930s Lunceford led one of the most popular orchestras in the country. The compelling beat of his blues-influenced music was captured in the band’s slogan, “Rhythm is Our Business.” Lunceford died in Seaside, Oregon, on July 12, 1947.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",34.272942,-88.408511
Jimmie Rodgers,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5so8S01QPnvH1mbo3O1Un4xjC8qcPA6tyNrlh6aktIjYSA1lEbhF-hq1ZBwGqbSFWwG3DmBVtXf2nXZKIU34QHX8hx_GkkG9dZiNsXigDr0LQDAOX8KdgXJs9kPzqbMy0V6QSYAzeVJhc"" height=""200"" width=""auto"" /><br><br>More than a third of Rodgers’ recordings were blues, which he was exposed to as a young man working as a railroad brakeman. Rodgers recorded the song “Blue Yodel” in 1927. The song sold more than a million copies and won him another nickname - “The Blue Yodeler.” <br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.365065,-88.694848
Jimmy Rogers,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6BIPMbM0DEEuSoMAoRg5AcINKwQDIG_bPDpub4NAHec_g7pqYnFoUrnwBmvZTNzhJWWFGi_drDk9wloBAIbwMTR-Pl-7G5zxmeZxrURH6d3Q55o04DW4oveSWApaSkO2FcOzwCJzF9"" height=""200"" width=""auto"" /><br><br>Born James A. Lane at Dougherty Bayou just west of Ruleville, guitarist and vocalist Jimmy Rogers (1924-1997) played a pioneering role in the post-World War II Chicago blues scene. A member of Muddy Waters’ first band in Chicago, Rogers recorded the blues standards ""That’s All Right,"" ""Chicago Bound,"" and ""Walking By Myself."" Ruleville's row of juke joints on Front Street, known locally as “Greasy Street,” made the town a longtime center of blues activity.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",33.7267,-90.552575
John Lee Hooker,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5rVAF1F3VNYSqeV2sGOI4izAtzb-hj766Z5HkJKO7d9CNUac573c1vaQj3IxhJP7bcbCxL48QOS8S7x3XxduwZnUoJcDGn3GteueA0Nv_ylwVLvN3bmg-exYpvd7fcNi5oe_rVwUs1D7Y"" height=""200"" width=""auto"" /><br><br>John Lee Hooker (c. 1917-2001), one of the most famous and successful of all blues singers, had his musical roots here in the Delta, where he learned to play guitar in the style of his stepfather, Will Moore. Hooker spent many of his early years with his family in the cottonfields around Vance and Lambert and achieved international celebrity after he moved to Detroit in the 1940s. Other noted blues figures from this area include Sunnyland Slim, Snooky Pryor, Earl Hooker, and Johnnie Billington.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.074568,-90.350208
Johnny Winter,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5MSmNSX8uS9RfKuGJuJRjkp7CQk0UP44Mo3HT6A_M_7lcPpNaV17O5vnBTp9cWDn1hJC3gbiecLPIBfW_w6G2F7SveWuAV6dci6zB8Dw1B1LxYjfTVbI99RMgxtLT4MNnB77pHyno"" height=""200"" width=""auto"" /><br><br>Guitar icon Johnny Winter’s emergence on the national music scene in 1969 created a sensation among rock and blues audiences.<br><br>The first of his many hit albums for Columbia Records featured the song “Leland, Mississippi Blues,” which paid tribute to his roots here. Winter’s grandfather and father, a former mayor of Leland, operated a cotton business, J. D. Winter & Son, at this site. Winter was born in Texas in 1944 but spent parts of his childhood in Leland.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.40527,-90.897639
Jones County Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6RgP059Q_qWL0QuTjptOJgWttqibeVYhc67jWUSDboSC55Vcs4tXffUZtC9WCOqC_2N1VQ_dfT0vkkvPC2_0Eqf649Kn0wKFvmnx0s4N0bhIkcr2oKR3KLz5elTvdTs-bIKwvbAMdLU3-fEA"" height=""200"" width=""auto"" /><br><br>The Laurel area, a hub of musical activity in southeast Mississippi, has been home to a number of noted blues performers including harmonica player Sam Myers, singer Albennie Jones, and guitarist Blind Roosevelt Graves. R&B, blues, and rock 'n' roll producer Johnny Vincent, who founded Ace Records in Jackson in 1955, got his start selling records in Laurel. One of Mississippi's most popular blues events, the Laurel Mother's Day Blues Festival, began its long run here in 1987.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.691811,-89.128258
Junior Kimbrough,"A distinctive artist whose “cotton patch blues” had a hypnotic quality, David Kimbrough, Jr. (1930-1998) was born in Hudsonville and played actively at clubs in the Holly Springs area beginning in the 1950s. During the 1990s recordings by Kimbrough achieved international attention, as did the juke joint he operated in Chulahoma, “Junior’s Place.” His musical legacy was continued by artists including his sons David, Kinney and Robert, and grandson Cameron.",34.7695535,-89.4474207
Kilmichael: B.B. King's Roots,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v59_gAXwbrTfXF3K18whfXwXibChBLpdwBjMUFkz-Fl-b3iqnZH65W1o7Cx-dzIGbCT4qJ4Hig6Tw34TE-GZGrSGuU6B6c3A6jSneKqFQfTVvSiZpiBsHjADS2bny8LxQ_epBZbcyQ"" height=""200"" width=""auto"" /><br><br>Riley B. King, who was born in the Delta fifty miles west of here in 1925, spent many of his formative years in Kilmichael in the 1930s and ‘40s before achieving stardom as “B. B.” King. His first mentor on the guitar was the Reverend Archie Fair, who played while preaching at a local church. King credited his teacher at the one-room Elkhorn School, Luther Henson, with instilling in him dignity, independence and hope, qualities that served King well during his long career.",33.440831,-89.569699
